k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;attempts_of_5;classification
S_O3;R_J7;258;125;66;34;25;15;0;4096;5;1
S_O3;S_I2;258;66;66;258;25;14;0;0;0;0
S_O3;S_L1;258;258;66;130;25;28;0;512;0;0
S_O3;R_A2;258;10002;66;258;25;27;0;0;1;0
S_O3;R_B2;258;4098;66;33;25;20;0;0;0;0
S_O3;P_C1;258;66;66;514;25;16;0;4096;3;0
S_O3;S_K5;258;514;66;258;25;16;0;4224;0;0
S_P9;S_J1;110;66;130;258;36;16;0;0;0;0
S_P9;P_E4;110;16387;130;514;36;8;0;16;0;0
S_P9;P_C4;110;67;130;500;36;17;0;0;0;0
S_P9;P_E6;110;5190;130;514;36;9;0;0;4;1
S_P9;R_J4;110;125;130;34;36;13;0;4096;4;1
S_P9;R_A1;110;6002;130;258;36;28;0;0;2;0
S_P9;S_J6;110;66;130;258;36;12;0;16;0;0
S_P9;S_I1;110;66;130;258;36;12;0;0;0;0
S_P9;R_J7;110;125;130;34;36;15;0;4096;5;1
S_P9;S_I2;110;66;130;258;36;14;0;0;0;0
S_P9;S_L1;110;258;130;130;36;28;0;512;0;0
S_P9;R_A2;110;10002;130;258;36;27;0;0;1;0
S_P9;R_B2;110;4098;130;33;36;20;0;0;0;0
S_P9;P_C1;110;66;130;514;36;16;0;4096;1;0
S_P9;S_K5;110;514;130;258;36;16;0;4224;0;0
S_P15;S_P15;110;110;130;130;24;24;0;0;0;0
S_P15;S_P4;110;34;130;130;24;40;0;0;4;1
S_P15;S_P5;110;110;130;130;24;40;0;0;0;0
S_P15;S_E2;110;17;130;21;24;48;0;4352;0;0
S_P15;S_E4;110;17;130;21;24;48;0;4352;0;0
S_P15;S_P38;110;34;130;130;24;48;0;0;2;0
S_P15;S_P16;110;110;130;130;24;36;0;0;0;0
S_P15;S_P37;110;34;130;130;24;40;0;0;0;0
S_P15;S_D3;110;130;130;66;24;56;0;4608;0;0
S_P15;S_P22;110;110;130;130;24;56;0;0;0;0
S_P15;S_D5;110;130;130;66;24;56;0;4608;1;0
S_P15;S_P40;110;34;130;130;24;56;0;0;0;0
S_P15;S_P19;110;110;130;130;24;41;0;0;0;0
S_P15;S_O3;110;258;130;66;24;25;0;0;0;0
S_P15;S_P9;110;110;130;130;24;36;0;0;0;0
S_P4;S_P15;34;110;130;130;40;24;0;0;4;1
S_P4;S_P4;34;34;130;130;40;40;0;0;5;1
S_P4;S_P5;34;110;130;130;40;40;0;0;3;0
S_P4;S_E2;34;17;130;21;40;48;0;4352;0;0
S_P4;S_E4;34;17;130;21;40;48;0;4352;0;0
S_P4;S_P38;34;34;130;130;40;48;0;0;4;1
S_P4;S_P16;34;110;130;130;40;36;0;0;4;1
S_P4;S_P37;34;34;130;130;40;40;0;0;1;0
S_P4;S_D3;34;130;130;66;40;56;0;4608;5;1
S_P4;S_P22;34;110;130;130;40;56;0;0;5;1
S_P4;S_D5;34;130;130;66;40;56;0;4608;4;1
S_P4;S_P40;34;34;130;130;40;56;0;0;5;1
S_P4;S_P19;34;110;130;130;40;41;0;0;4;1
S_P4;S_O3;34;258;130;66;40;25;0;0;1;0
S_P4;S_P9;34;110;130;130;40;36;0;0;5;1
S_P5;S_P15;110;110;130;130;40;24;0;0;0;0
S_P5;S_P4;110;34;130;130;40;40;0;0;4;1
S_P5;S_P5;110;110;130;130;40;40;0;0;0;0
S_P5;S_E2;110;17;130;21;40;48;0;4352;0;0
S_P5;S_E4;110;17;130;21;40;48;0;4352;0;0
S_P5;S_P38;110;34;130;130;40;48;0;0;2;0
S_P5;S_P16;110;110;130;130;40;36;0;0;0;0
S_P5;S_P37;110;34;130;130;40;40;0;0;0;0
S_P5;S_D3;110;130;130;66;40;56;0;4608;0;0
S_P5;S_P22;110;110;130;130;40;56;0;0;0;0
S_P5;S_D5;110;130;130;66;40;56;0;4608;0;0
S_P5;S_P40;110;34;130;130;40;56;0;0;0;0
S_P5;S_P19;110;110;130;130;40;41;0;0;0;0
S_P5;S_O3;110;258;130;66;40;25;0;0;0;0
S_P5;S_P9;110;110;130;130;40;36;0;0;1;0
S_E2;S_P15;17;110;21;130;48;24;4352;0;0;0
S_E2;S_P4;17;34;21;130;48;40;4352;0;0;0
S_E2;S_P5;17;110;21;130;48;40;4352;0;0;0
S_E2;S_E2;17;17;21;21;48;48;4352;4352;1;0
S_E2;S_E4;17;17;21;21;48;48;4352;4352;0;0
S_E2;S_P38;17;34;21;130;48;48;4352;0;1;0
S_E2;S_P16;17;110;21;130;48;36;4352;0;0;0
S_E2;S_P37;17;34;21;130;48;40;4352;0;0;0
S_E2;S_D3;17;130;21;66;48;56;4352;4608;0;0
S_E2;S_P22;17;110;21;130;48;56;4352;0;0;0
S_E2;S_D5;17;130;21;66;48;56;4352;4608;0;0
S_E2;S_P40;17;34;21;130;48;56;4352;0;0;0
S_E2;S_P19;17;110;21;130;48;41;4352;0;0;0
S_E2;S_O3;17;258;21;66;48;25;4352;0;0;0
S_E2;S_P9;17;110;21;130;48;36;4352;0;0;0
S_E4;S_P15;17;110;21;130;48;24;4352;0;0;0
S_E4;S_P4;17;34;21;130;48;40;4352;0;0;0
S_E4;S_P5;17;110;21;130;48;40;4352;0;0;0
S_E4;S_E2;17;17;21;21;48;48;4352;4352;0;0
S_E4;S_E4;17;17;21;21;48;48;4352;4352;0;0
S_E4;S_P38;17;34;21;130;48;48;4352;0;0;0
S_E4;S_P16;17;110;21;130;48;36;4352;0;0;0
S_E4;S_P37;17;34;21;130;48;40;4352;0;0;0
S_E4;S_D3;17;130;21;66;48;56;4352;4608;0;0
S_E4;S_P22;17;110;21;130;48;56;4352;0;0;0
S_E4;S_D5;17;130;21;66;48;56;4352;4608;0;0
S_E4;S_P40;17;34;21;130;48;56;4352;0;0;0
S_E4;S_P19;17;110;21;130;48;41;4352;0;0;0
S_E4;S_O3;17;258;21;66;48;25;4352;0;0;0
S_E4;S_P9;17;110;21;130;48;36;4352;0;0;0
S_P38;S_P15;34;110;130;130;48;24;0;0;2;0
S_P38;S_P4;34;34;130;130;48;40;0;0;4;1
S_P38;S_P5;34;110;130;130;48;40;0;0;4;1
S_P38;S_E2;34;17;130;21;48;48;0;4352;0;0
S_P38;S_E4;34;17;130;21;48;48;0;4352;1;0
S_P38;S_P38;34;34;130;130;48;48;0;0;5;1
S_P38;S_P16;34;110;130;130;48;36;0;0;4;1
S_P38;S_P37;34;34;130;130;48;40;0;0;2;0
S_P38;S_D3;34;130;130;66;48;56;0;4608;5;1
S_P38;S_P22;34;110;130;130;48;56;0;0;4;1
S_P38;S_D5;34;130;130;66;48;56;0;4608;5;1
S_P38;S_P40;34;34;130;130;48;56;0;0;3;0
S_P38;S_P19;34;110;130;130;48;41;0;0;5;1
S_P38;S_O3;34;258;130;66;48;25;0;0;0;0
S_P38;S_P9;34;110;130;130;48;36;0;0;3;0
S_P16;S_P15;110;110;130;130;36;24;0;0;0;0
S_P16;S_P4;110;34;130;130;36;40;0;0;4;1
S_P16;S_P5;110;110;130;130;36;40;0;0;0;0
S_P16;S_E2;110;17;130;21;36;48;0;4352;0;0
S_P16;S_E4;110;17;130;21;36;48;0;4352;0;0
S_P16;S_P38;110;34;130;130;36;48;0;0;5;1
S_P16;S_P16;110;110;130;130;36;36;0;0;0;0
S_P16;S_P37;110;34;130;130;36;40;0;0;0;0
S_P16;S_D3;110;130;130;66;36;56;0;4608;0;0
S_P16;S_P22;110;110;130;130;36;56;0;0;0;0
S_P16;S_D5;110;130;130;66;36;56;0;4608;0;0
S_P16;S_P40;110;34;130;130;36;56;0;0;0;0
S_P16;S_P19;110;110;130;130;36;41;0;0;0;0
S_P16;S_O3;110;258;130;66;36;25;0;0;0;0
S_P16;S_P9;110;110;130;130;36;36;0;0;1;0
S_P37;S_P15;34;110;130;130;40;24;0;0;0;0
S_P37;S_P4;34;34;130;130;40;40;0;0;1;0
S_P37;S_P5;34;110;130;130;40;40;0;0;0;0
S_P37;S_E2;34;17;130;21;40;48;0;4352;0;0
S_P37;S_E4;34;17;130;21;40;48;0;4352;0;0
S_P37;S_P38;34;34;130;130;40;48;0;0;3;0
S_P37;S_P16;34;110;130;130;40;36;0;0;0;0
S_P37;S_P37;34;34;130;130;40;40;0;0;2;0
S_P37;S_D3;34;130;130;66;40;56;0;4608;0;0
S_P37;S_P22;34;110;130;130;40;56;0;0;0;0
S_P37;S_D5;34;130;130;66;40;56;0;4608;0;0
S_P37;S_P40;34;34;130;130;40;56;0;0;3;0
S_P37;S_P19;34;110;130;130;40;41;0;0;0;0
S_P37;S_O3;34;258;130;66;40;25;0;0;0;0
S_P37;S_P9;34;110;130;130;40;36;0;0;0;0
S_D3;S_P15;130;110;66;130;56;24;4608;0;0;0
S_D3;S_P4;130;34;66;130;56;40;4608;0;5;1
S_D3;S_P5;130;110;66;130;56;40;4608;0;0;0
S_D3;S_E2;130;17;66;21;56;48;4608;4352;0;0
S_D3;S_E4;130;17;66;21;56;48;4608;4352;0;0
S_D3;S_P38;130;34;66;130;56;48;4608;0;4;1
S_D3;S_P16;130;110;66;130;56;36;4608;0;0;0
S_D3;S_P37;130;34;66;130;56;40;4608;0;0;0
S_D3;S_D3;130;130;66;66;56;56;4608;4608;0;0
S_D3;S_P22;130;110;66;130;56;56;4608;0;0;0
S_D3;S_D5;130;130;66;66;56;56;4608;4608;0;0
S_D3;S_P40;130;34;66;130;56;56;4608;0;0;0
S_D3;S_P19;130;110;66;130;56;41;4608;0;0;0
S_D3;S_O3;130;258;66;66;56;25;4608;0;0;0
S_D3;S_P9;130;110;66;130;56;36;4608;0;2;0
S_P22;S_P15;110;110;130;130;56;24;0;0;1;0
S_P22;S_P4;110;34;130;130;56;40;0;0;5;1
S_P22;S_P5;110;110;130;130;56;40;0;0;0;0
S_P22;S_E2;110;17;130;21;56;48;0;4352;0;0
S_P22;S_E4;110;17;130;21;56;48;0;4352;0;0
S_P22;S_P38;110;34;130;130;56;48;0;0;4;1
S_P22;S_P16;110;110;130;130;56;36;0;0;0;0
S_P22;S_P37;110;34;130;130;56;40;0;0;0;0
S_P22;S_D3;110;130;130;66;56;56;0;4608;0;0
S_P22;S_P22;110;110;130;130;56;56;0;0;3;0
S_P22;S_D5;110;130;130;66;56;56;0;4608;0;0
S_P22;S_P40;110;34;130;130;56;56;0;0;1;0
S_P22;S_P19;110;110;130;130;56;41;0;0;0;0
S_P22;S_O3;110;258;130;66;56;25;0;0;0;0
S_P22;S_P9;110;110;130;130;56;36;0;0;2;0
S_D5;S_P15;130;110;66;130;56;24;4608;0;0;0
S_D5;S_P4;130;34;66;130;56;40;4608;0;4;1
S_D5;S_P5;130;110;66;130;56;40;4608;0;0;0
S_D5;S_E2;130;17;66;21;56;48;4608;4352;0;0
S_D5;S_E4;130;17;66;21;56;48;4608;4352;0;0
S_D5;S_P38;130;34;66;130;56;48;4608;0;5;1
S_D5;S_P16;130;110;66;130;56;36;4608;0;0;0
S_D5;S_P37;130;34;66;130;56;40;4608;0;0;0
S_D5;S_D3;130;130;66;66;56;56;4608;4608;1;0
S_D5;S_P22;130;110;66;130;56;56;4608;0;1;0
S_D5;S_D5;130;130;66;66;56;56;4608;4608;0;0
S_D5;S_P40;130;34;66;130;56;56;4608;0;0;0
S_D5;S_P19;130;110;66;130;56;41;4608;0;0;0
S_D5;S_O3;130;258;66;66;56;25;4608;0;0;0
S_D5;S_P9;130;110;66;130;56;36;4608;0;0;0
S_P40;S_P15;34;110;130;130;56;24;0;0;1;0
S_P40;S_P4;34;34;130;130;56;40;0;0;5;1
S_P40;S_P5;34;110;130;130;56;40;0;0;1;0
S_P40;S_E2;34;17;130;21;56;48;0;4352;0;0
S_P40;S_E4;34;17;130;21;56;48;0;4352;0;0
S_P40;S_P38;34;34;130;130;56;48;0;0;3;0
S_P40;S_P16;34;110;130;130;56;36;0;0;0;0
S_P40;S_P37;34;34;130;130;56;40;0;0;2;0
S_P40;S_D3;34;130;130;66;56;56;0;4608;0;0
S_P40;S_P22;34;110;130;130;56;56;0;0;1;0
S_P40;S_D5;34;130;130;66;56;56;0;4608;0;0
S_P40;S_P40;34;34;130;130;56;56;0;0;5;1
S_P40;S_P19;34;110;130;130;56;41;0;0;0;0
S_P40;S_O3;34;258;130;66;56;25;0;0;1;0
S_P40;S_P9;34;110;130;130;56;36;0;0;0;0
S_P19;S_P15;110;110;130;130;41;24;0;0;0;0
S_P19;S_P4;110;34;130;130;41;40;0;0;5;1
S_P19;S_P5;110;110;130;130;41;40;0;0;0;0
S_P19;S_E2;110;17;130;21;41;48;0;4352;0;0
S_P19;S_E4;110;17;130;21;41;48;0;4352;1;0
S_P19;S_P38;110;34;130;130;41;48;0;0;5;1
S_P19;S_P16;110;110;130;130;41;36;0;0;0;0
S_P19;S_P37;110;34;130;130;41;40;0;0;1;0
S_P19;S_D3;110;130;130;66;41;56;0;4608;0;0
S_P19;S_P22;110;110;130;130;41;56;0;0;0;0
S_P19;S_D5;110;130;130;66;41;56;0;4608;0;0
S_P19;S_P40;110;34;130;130;41;56;0;0;1;0
S_P19;S_P19;110;110;130;130;41;41;0;0;0;0
S_P19;S_O3;110;258;130;66;41;25;0;0;0;0
S_P19;S_P9;110;110;130;130;41;36;0;0;1;0
S_O3;S_P15;258;110;66;130;25;24;0;0;0;0
S_O3;S_P4;258;34;66;130;25;40;0;0;0;0
S_O3;S_P5;258;110;66;130;25;40;0;0;0;0
S_O3;S_E2;258;17;66;21;25;48;0;4352;0;0
S_O3;S_E4;258;17;66;21;25;48;0;4352;0;0
S_O3;S_P38;258;34;66;130;25;48;0;0;1;0
S_O3;S_P16;258;110;66;130;25;36;0;0;0;0
S_O3;S_P37;258;34;66;130;25;40;0;0;0;0
S_O3;S_D3;258;130;66;66;25;56;0;4608;0;0
S_O3;S_P22;258;110;66;130;25;56;0;0;0;0
S_O3;S_D5;258;130;66;66;25;56;0;4608;1;0
S_O3;S_P40;258;34;66;130;25;56;0;0;1;0
S_O3;S_P19;258;110;66;130;25;41;0;0;0;0
S_O3;S_O3;258;258;66;66;25;25;0;0;0;0
S_O3;S_P9;258;110;66;130;25;36;0;0;0;0
S_P9;S_P15;110;110;130;130;36;24;0;0;0;0
S_P9;S_P4;110;34;130;130;36;40;0;0;5;1
S_P9;S_P5;110;110;130;130;36;40;0;0;0;0
S_P9;S_E2;110;17;130;21;36;48;0;4352;0;0
S_P9;S_E4;110;17;130;21;36;48;0;4352;0;0
S_P9;S_P38;110;34;130;130;36;48;0;0;3;0
S_P9;S_P16;110;110;130;130;36;36;0;0;0;0
S_P9;S_P37;110;34;130;130;36;40;0;0;0;0
S_P9;S_D3;110;130;130;66;36;56;0;4608;1;0
S_P9;S_P22;110;110;130;130;36;56;0;0;1;0
S_P9;S_D5;110;130;130;66;36;56;0;4608;0;0
S_P9;S_P40;110;34;130;130;36;56;0;0;0;0
S_P9;S_P19;110;110;130;130;36;41;0;0;0;0
S_P9;S_O3;110;258;130;66;36;25;0;0;1;0
S_P9;S_P9;110;110;130;130;36;36;0;0;0;0
P_F1;R_X2;130;257;258;33;23;19;0;5120;0;0
